Date,Time,"Core 0 Clock [MHz]","Core 1 Clock [MHz]","Core 2 Clock [MHz]","Core 3 Clock [MHz]","Core 4 Clock [MHz]","Core 5 Clock [MHz]","Bus Clock [MHz]","Ring/LLC Clock [MHz]","System Agent Clock [MHz]","Core 0 T0 Effective Clock [MHz]","Core 0 T1 Effective Clock [MHz]","Core 1 T0 Effective Clock [MHz]","Core 1 T1 Effective Clock [MHz]","Core 2 T0 Effective Clock [MHz]","Core 2 T1 Effective Clock [MHz]","Core 3 T0 Effective Clock [MHz]","Core 3 T1 Effective Clock [MHz]","Core 4 T0 Effective Clock [MHz]","Core 4 T1 Effective Clock [MHz]","Core 5 T0 Effective Clock [MHz]","Core 5 T1 Effective Clock [MHz]","Average Effective Clock [MHz]","Core 0 T0 Usage [%]","Core 0 T1 Usage [%]","Core 1 T0 Usage [%]","Core 1 T1 Usage [%]","Core 2 T0 Usage [%]","Core 2 T1 Usage [%]","Core 3 T0 Usage [%]","Core 3 T1 Usage [%]","Core 4 T0 Usage [%]","Core 4 T1 Usage [%]","Core 5 T0 Usage [%]","Core 5 T1 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","On-Demand Clock Modulation [%]","Core 0 [°C]","Core 1 [°C]","Core 2 [°C]","Core 3 [°C]","Core 4 [°C]","Core 5 [°C]","Core 0 Distance to TjMAX [°C]","Core 1 Distance to TjMAX [°C]","Core 2 Distance to TjMAX [°C]","Core 3 Distance to TjMAX [°C]","Core 4 Distance to TjMAX [°C]","Core 5 Distance to TjMAX [°C]","CPU Package [°C]","Core Max [°C]","CPU Package [°C]","CPU IA Cores [°C]","CPU GT Cores (Graphics) [°C]","Motherboard [°C]","CPU [°C]","Auxiliary [°C]","AUXTIN1 [°C]","AUXTIN2 [°C]","AUXTIN3 [°C]","CPU (PECI) [°C]","CPU1 [RPM]","Chassis2 [RPM]","PCH Temperature [°C]","Drive Temperature [°C]","Drive Airflow Temperature [°C]","Drive Temperature [°C]","Drive Temperature [°C]","Drive Temperature [°C]","GPU Temperature [°C]","GPU Fan [RPM]",
24.9.2021,13:53:38.930,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62,62,58,58,56,54,38,38,42,42,44,46,62,62,62,62,39,39.0,43.0,23.0,95.0,14.0,12.0,62.0,1036,1785,55.0,43,43,37,42,44,57,1501,
24.9.2021,13:53:43.049,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,63,62,58,59,55,55,37,38,42,41,45,45,63,63,62,62,38,39.0,43.0,23.0,95.0,14.0,12.0,62.0,1108,1807,54.0,42,42,37,42,44,57,1501,
24.9.2021,13:53:47.080,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62,62,58,58,55,55,38,38,42,42,45,45,62,62,61,61,39,39.0,43.0,23.0,94.0,14.0,12.0,62.0,1027,1795,55.0,42,42,37,42,44,57,1502,
24.9.2021,13:53:51.106,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62,62,58,59,55,54,38,38,42,41,45,46,62,62,63,63,39,39.0,43.0,23.0,94.0,14.0,12.0,62.0,1028,1797,55.0,42,42,37,42,44,57,1502,
24.9.2021,13:53:55.146,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,63,62,58,59,56,55,37,38,42,41,44,45,63,63,63,63,38,39.0,43.0,23.0,94.0,14.0,12.0,62.0,1026,1804,54.0,42,42,37,42,45,57,1502,
24.9.2021,13:53:59.208,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,63,61,58,59,56,54,37,39,42,41,44,46,63,63,62,62,39,39.0,43.0,23.0,94.0,14.0,12.0,62.0,1068,1790,55.0,42,42,37,42,44,57,1501,
24.9.2021,13:54:3.163,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,61,61,58,58,56,55,39,39,42,42,44,45,62,61,62,62,38,39.0,43.0,23.0,94.0,14.0,12.0,62.0,1117,1802,56.0,42,42,37,42,44,57,1502,
24.9.2021,13:54:7.314,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62,61,58,59,55,55,38,39,42,41,45,45,62,62,62,62,38,39.0,43.0,23.0,94.0,14.0,12.0,62.0,1032,1802,54.0,42,42,37,42,44,57,1502,
24.9.2021,13:54:11.399,4001.0,4001.0,4001.0,4001.0,4001.0,4001.0,100.0,3700.9,800.2,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,61,61,57,59,56,54,39,39,43,41,44,46,61,61,62,62,39,39.0,43.0,23.0,94.0,14.0,12.0,62.0,1032,1776,55.0,42,42,37,42,44,57,1500,
24.9.2021,13:54:15.532,3998.0,3998.0,3998.0,3998.0,3998.0,3998.0,100.0,3698.2,799.6,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62,61,57,59,56,55,38,39,43,41,44,45,62,62,63,63,39,39.0,43.0,23.0,94.0,14.0,12.0,62.0,1107,1807,54.0,42,42,37,42,44,57,1501,
24.9.2021,13:54:19.549,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,63,62,58,58,56,54,37,38,42,42,44,46,63,63,62,62,38,39.0,43.0,23.0,94.0,14.0,12.0,62.0,1037,1790,56.0,42,42,37,42,44,57,1500,
24.9.2021,13:54:23.607,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62,62,58,59,56,54,38,38,42,41,44,46,62,62,62,62,39,39.0,43.0,23.0,94.0,14.0,12.0,62.0,1024,1790,55.0,42,42,37,42,44,57,1500,
24.9.2021,13:54:27.722,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62,61,58,59,55,54,38,39,42,41,45,46,62,62,62,62,38,39.0,43.0,23.0,94.0,14.0,12.0,62.0,1028,1797,55.0,42,42,37,42,44,57,1500,
24.9.2021,13:54:31.826,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62,61,58,59,55,54,38,39,42,41,45,46,62,62,62,62,39,39.0,43.0,23.0,94.0,14.0,12.0,62.0,1036,1795,54.0,42,42,37,42,44,57,1500,
24.9.2021,13:54:35.937,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,63,62,58,58,56,54,37,38,42,42,44,46,63,63,62,62,38,39.0,43.0,23.0,94.0,14.0,12.0,62.0,1094,1804,56.0,42,42,37,42,44,57,1501,
24.9.2021,13:54:40.107,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,63,62,58,59,55,54,37,38,42,41,45,46,63,63,62,62,38,39.0,43.0,23.0,94.0,14.0,12.0,62.0,1025,1790,55.0,42,42,37,42,44,57,1500,
24.9.2021,13:54:44.152,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62,62,58,59,55,54,38,38,42,41,45,46,62,62,62,62,38,39.0,43.0,23.0,94.0,14.0,12.0,62.0,1038,1795,54.0,42,42,37,42,44,57,1500,
24.9.2021,13:54:48.275,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62,61,58,59,55,54,38,39,42,41,45,46,62,62,62,62,38,39.0,43.0,23.0,94.0,14.0,12.0,62.0,1026,1795,55.0,42,42,37,42,44,57,1499,
24.9.2021,13:54:52.382,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,63,62,58,59,56,55,37,38,42,41,44,45,63,63,62,62,38,39.0,43.0,23.0,94.0,14.0,12.0,62.0,1037,1792,54.0,42,42,37,42,44,57,1497,
24.9.2021,13:54:56.502,3998.0,3998.0,3998.0,3998.0,3998.0,3998.0,100.0,3698.2,799.6,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62,62,58,59,56,54,38,38,42,41,44,46,62,62,63,63,38,39.0,43.0,23.0,94.0,14.0,12.0,62.0,1025,1807,54.0,42,42,37,42,44,57,1499,
24.9.2021,13:55:0.475,4002.0,4002.0,4002.0,4002.0,4002.0,4002.0,100.0,3701.8,800.4,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,63,62,58,59,56,54,37,38,42,41,44,46,63,63,63,63,38,39.0,43.0,23.0,94.0,14.0,12.0,62.0,1101,1790,55.0,42,42,37,42,44,57,1499,
24.9.2021,13:55:4.503,4002.0,4002.0,4002.0,4002.0,4002.0,4002.0,100.0,3701.8,800.4,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,63,62,58,59,56,54,37,38,42,41,44,46,63,63,62,62,38,39.0,43.0,23.0,94.0,14.0,12.0,62.0,1117,1797,56.0,42,42,37,43,44,57,1498,
24.9.2021,13:55:8.660,3998.0,3998.0,3998.0,3998.0,3998.0,3998.0,100.0,3698.2,799.6,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,63,62,58,59,55,54,37,38,42,41,45,46,63,63,63,63,38,39.0,43.0,23.0,94.0,14.0,12.0,62.0,1022,1802,56.0,42,42,36,43,44,57,1499,
24.9.2021,13:55:12.750,3999.0,3999.0,3999.0,3999.0,3999.0,3999.0,100.0,3699.1,799.8,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62,62,57,59,56,54,38,38,43,41,44,46,62,62,62,62,39,39.0,43.0,23.0,94.0,14.0,12.0,62.0,1028,1790,56.0,42,42,36,43,44,57,1497,
24.9.2021,13:55:16.773,4001.0,4001.0,4001.0,4001.0,4001.0,4001.0,100.0,3700.9,800.2,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62,62,58,59,56,54,38,38,42,41,44,46,62,62,62,62,38,39.0,43.0,23.0,94.0,14.0,12.0,62.0,1105,1802,55.0,42,42,36,43,44,57,1497,
24.9.2021,13:55:20.841,4001.0,4001.0,4001.0,4001.0,4001.0,4001.0,100.0,3700.9,800.2,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62,62,58,59,56,54,38,38,42,41,44,46,62,62,62,62,38,39.0,43.0,23.0,94.0,14.0,12.0,62.0,1107,1790,56.0,43,43,36,43,44,57,1498,
24.9.2021,13:55:24.919,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62,62,58,58,55,54,38,38,42,42,45,46,62,62,63,63,39,39.0,43.0,23.0,94.0,14.0,12.0,62.0,1102,1804,54.0,42,42,36,43,44,57,1497,
24.9.2021,13:55:29.088,4002.0,4002.0,4002.0,4002.0,4002.0,4002.0,100.0,3701.8,800.4,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62,62,58,59,55,54,38,38,42,41,45,46,62,62,62,62,38,39.0,43.0,23.0,94.0,14.0,12.0,62.0,1018,1802,55.0,42,42,36,43,44,57,1497,
24.9.2021,13:55:33.122,3999.0,3999.0,3999.0,3999.0,3999.0,3999.0,100.0,3699.1,799.8,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62,62,58,58,56,54,38,38,42,42,44,46,62,62,62,62,37,39.0,43.0,23.0,94.0,14.0,12.0,62.0,1028,1807,56.0,42,42,36,43,44,57,1497,
24.9.2021,13:55:37.205,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62,62,58,59,56,54,38,38,42,41,44,46,62,62,63,63,38,39.0,43.0,23.0,94.0,14.0,12.0,62.0,1036,1804,56.0,42,42,36,43,44,57,1495,
24.9.2021,13:55:41.209,4001.0,4001.0,4001.0,4001.0,4001.0,4001.0,100.0,3700.9,800.2,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62,62,58,59,56,54,38,38,42,41,44,46,62,62,63,63,38,39.0,43.0,23.0,94.0,14.0,12.0,62.0,1093,1802,54.0,42,42,36,43,44,57,1496,
24.9.2021,13:55:45.296,3999.0,3999.0,3999.0,3999.0,3999.0,3999.0,100.0,3699.1,799.8,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,63,62,58,58,56,54,37,38,42,42,44,46,63,63,63,63,38,39.0,42.0,23.0,94.0,14.0,12.0,62.0,1041,1807,55.0,42,42,36,43,45,57,1496,
24.9.2021,13:55:49.592,3999.0,3999.0,3999.0,3999.0,3999.0,3999.0,100.0,3699.1,799.8,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62,62,58,59,56,54,38,38,42,41,44,46,62,62,62,62,38,39.0,42.0,23.0,94.0,14.0,12.0,62.0,1029,1802,56.0,42,42,36,43,44,57,1497,
24.9.2021,13:55:53.665,3998.0,3998.0,3998.0,3998.0,3998.0,3998.0,100.0,3698.2,799.6,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62,62,57,58,56,54,38,38,43,42,44,46,62,62,62,62,39,39.0,43.0,23.0,94.0,14.0,12.0,62.0,1032,1812,55.0,43,43,36,43,44,57,1497,
24.9.2021,13:55:57.681,3998.0,3998.0,3998.0,3998.0,3998.0,3998.0,100.0,3698.2,799.6,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62,62,58,59,56,54,38,38,42,41,44,46,62,62,63,63,38,39.0,43.0,23.0,94.0,14.0,12.0,62.0,1028,1797,54.0,42,42,36,43,44,57,1496,
24.9.2021,13:56:1.746,4001.0,4001.0,4001.0,4001.0,4001.0,4001.0,100.0,3700.9,800.2,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62,62,58,59,56,55,38,38,42,41,44,45,62,62,62,62,39,39.0,43.0,23.0,94.0,14.0,12.0,62.0,1100,1797,55.0,42,42,36,43,44,57,1495,
24.9.2021,13:56:5.784,4001.0,4001.0,4001.0,4001.0,4001.0,4001.0,100.0,3700.9,800.2,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,63,62,58,59,56,55,37,38,42,41,44,45,63,63,62,62,38,39.0,42.0,23.0,94.0,14.0,12.0,62.0,1031,1797,56.0,42,42,36,43,45,57,1494,
24.9.2021,13:56:9.865,3998.0,3998.0,3998.0,3998.0,3998.0,3998.0,100.0,3698.2,799.6,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,63,62,58,59,56,55,37,38,42,41,44,45,63,63,62,62,39,39.0,43.0,23.0,94.0,14.0,12.0,62.0,1047,1802,55.0,42,42,36,43,44,57,1495,
24.9.2021,13:56:14.079,3998.0,3998.0,3998.0,3998.0,3998.0,3998.0,100.0,3698.2,799.6,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62,61,58,59,56,54,38,39,42,41,44,46,62,62,62,62,39,39.0,43.0,23.0,94.0,14.0,12.0,62.0,1040,1783,54.0,42,42,36,43,44,57,1495,
24.9.2021,13:56:18.230,3999.0,3999.0,3999.0,3999.0,3999.0,3999.0,100.0,3699.1,799.8,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62,62,58,59,56,55,38,38,42,41,44,45,62,62,63,63,38,39.0,42.0,23.0,94.0,14.0,12.0,62.0,1097,1804,55.0,42,42,36,43,44,57,1495,
24.9.2021,13:56:21.925,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,63,62,58,59,56,55,37,38,42,41,44,45,63,63,62,62,38,39.0,43.0,23.0,94.0,14.0,12.0,62.0,1108,1809,56.0,42,42,36,43,44,57,1494,
24.9.2021,13:56:25.991,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62,61,58,58,56,54,38,39,42,42,44,46,62,62,62,62,39,39.0,43.0,23.0,94.0,14.0,12.0,62.0,1102,1792,54.0,42,42,36,43,44,57,1495,
24.9.2021,13:56:30.142,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62,61,58,59,55,55,38,39,42,41,45,45,62,62,62,62,39,39.0,43.0,23.0,95.0,14.0,12.0,62.0,1019,1816,54.0,43,43,36,43,44,57,1495,
24.9.2021,13:56:34.258,3998.0,3998.0,3998.0,3998.0,3998.0,3998.0,100.0,3698.2,799.6,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,61,62,59,59,56,53,39,38,41,41,44,47,62,62,63,63,39,39.0,43.0,23.0,94.0,14.0,12.0,62.0,1050,1814,56.0,43,43,36,43,44,57,1493,
24.9.2021,13:56:38.376,3998.0,3998.0,3998.0,3998.0,3998.0,3998.0,100.0,3698.2,799.6,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62,62,58,59,56,55,38,38,42,41,44,45,62,62,62,62,39,39.0,43.0,23.0,94.0,14.0,12.0,62.0,1031,1807,56.0,42,42,36,43,44,57,1494,
24.9.2021,13:56:42.432,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62,62,58,59,56,55,38,38,42,41,44,45,62,62,62,62,39,39.0,43.0,23.0,94.0,14.0,12.0,62.0,712,1804,54.0,42,42,36,43,44,57,1492,
24.9.2021,13:56:46.500,3998.0,3998.0,3998.0,3998.0,3998.0,3998.0,100.0,3698.2,799.6,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62,62,58,59,56,55,38,38,42,41,44,45,62,62,63,63,38,39.0,43.0,23.0,94.0,14.0,12.0,62.0,1033,1804,55.0,43,43,36,43,44,57,1494,
